"GO_ID"	"Term"	"p.value"	"p.adj"	"z.score"	"set.size"	"set.mean"	"set.sd"
"GO:0046718"	"viral entry into host cell"	0.154100041966783	0.390113460440688	1.01900607186266	75	0.00173963843722192	0.00789090184501805
"GO:0034333"	"adherens junction assembly"	0.15432310461424	0.390430532137382	1.01806680519271	70	0.00176874889429115	0.00796104522380366
"GO:0003298"	"physiological muscle hypertrophy"	0.154417986064153	0.390430532137382	-1.01766755289317	12	-0.00123242242759988	0.00373714682344216
"GO:0003301"	"physiological cardiac muscle hypertrophy"	0.154417986064153	0.390430532137382	-1.01766755289317	12	-0.00123242242759988	0.00373714682344216
"GO:0061049"	"cell growth involved in cardiac muscle cell development"	0.154417986064153	0.390430532137382	-1.01766755289317	12	-0.00123242242759988	0.00373714682344216
"GO:0039529"	"RIG-I signaling pathway"	0.154426417976037	0.390430532137382	-1.01763208004197	13	-0.00114899682098829	0.00503584969675057
"GO:0004707"	"MAP kinase activity"	0.154554248960705	0.39055387738489	1.01709445492917	14	0.00285527190662525	0.0060127550636903
"GO:0007263"	"nitric oxide mediated signal transduction"	0.154667425424373	0.390734521387028	-1.01661870830389	23	-0.00064077344526536	0.0104159790152912
"GO:0016042"	"lipid catabolic process"	0.154776186877277	0.390808684015074	-1.01616173724799	261	0.000439469763067762	0.00774200451715492
"GO:0046479"	"glycosphingolipid catabolic process"	0.154886864033326	0.390881929877135	1.01569693492646	12	0.00300988005511286	0.00973377724228813
"GO:0045414"	"regulation of interleukin-8 biosynthetic process"	0.155193599321372	0.391373802049026	-1.01440990768131	12	-0.00122562585155419	0.00771566058945911
"GO:0005343"	"organic acid:sodium symporter activity"	0.155202736872729	0.391373802049026	1.01437159330156	28	0.00227560879114346	0.00680798522855041
"GO:0002260"	"lymphocyte homeostasis"	0.155285607031846	0.391531913716352	-1.01402418100639	60	-5.40329540381366e-05	0.00729455028324327
"GO:0046635"	"positive regulation of alpha-beta T cell activation"	0.155740485702806	0.392205351647369	-1.01211939208741	47	-0.000175127102095615	0.00812709820837589
"GO:0006040"	"amino sugar metabolic process"	0.155816264880049	0.392205351647369	-1.01180242608437	36	-0.000327141197111399	0.00782217254873492
"GO:0043325"	"phosphatidylinositol-3,4-bisphosphate binding"	0.15582810845536	0.392205351647369	-1.01175289645301	20	-0.000743908837060866	0.00783957438060039
"GO:0071371"	"cellular response to gonadotropin stimulus"	0.155835559306416	0.392205351647369	-1.01172173839192	17	-0.000882388171144665	0.00801362699098458
"GO:0021983"	"pituitary gland development"	0.155931203919555	0.392224387930237	-1.0113218577598	43	-0.000222852659951501	0.00499184459985939
"GO:0000245"	"spliceosomal complex assembly"	0.156096854752357	0.392506754462792	1.01062967038849	49	0.00193311943131533	0.0084834602102973
"GO:0006684"	"sphingomyelin metabolic process"	0.156166112271201	0.392574599942876	1.01034041492384	14	0.0028422266811737	0.00708456257532011
"GO:0002251"	"organ or tissue specific immune response"	0.15620048550258	0.392574599942876	-1.010196885794	34	-0.000360534295495549	0.00817057958167999
"GO:0009992"	"cellular water homeostasis"	0.156367206785134	0.392574599942876	-1.00950101817677	13	-0.0011326986042604	0.00580496163120412
"GO:0005639"	"integral component of nuclear inner membrane"	0.156537820167072	0.392574599942876	-1.00878941128727	13	-0.00113127223172723	0.00395631237760138
"GO:0031229"	"intrinsic component of nuclear inner membrane"	0.156537820167072	0.392574599942876	-1.00878941128727	13	-0.00113127223172723	0.00395631237760138
"GO:0044453"	"nuclear membrane part"	0.156537820167072	0.392574599942876	-1.00878941128727	13	-0.00113127223172723	0.00395631237760138
"GO:0050727"	"regulation of inflammatory response"	0.156568748854201	0.392574599942876	-1.0086604663238	247	0.00043009192350676	0.0081479311461393
"GO:1903825"	"organic acid transmembrane transport"	0.156629135471378	0.392675290942837	-1.00840875646385	86	0.000106568076339667	0.0072203435312991
"GO:0016917"	"GABA receptor activity"	0.156724703586548	0.39268959704761	-1.00801052989312	22	-0.000661979698770835	0.0026562553895701
"GO:0021515"	"cell differentiation in spinal cord"	0.156724838976025	0.39268959704761	-1.00800996584673	55	-9.03340054140673e-05	0.00476687653933937
"GO:0030500"	"regulation of bone mineralization"	0.156831443740997	0.39268959704761	1.00756593900192	64	0.00179966857903271	0.0062552887156175
"GO:0005720"	"nuclear heterochromatin"	0.156864908088117	0.39268959704761	1.0074265953073	33	0.00215747462556229	0.00642214967308953
"GO:0051985"	"negative regulation of chromosome segregation"	0.15721834070323	0.393299219244215	1.00595611389305	46	0.00196168974034689	0.00582619796601526
"GO:0050699"	"WW domain binding"	0.157249953158983	0.393299219244215	1.00582469399866	22	0.00244018160243034	0.00774560657273858
"GO:0050432"	"catecholamine secretion"	0.157259822296025	0.393299219244215	-1.00578366939498	40	-0.000257635524362085	0.00550604993952107
"GO:0046599"	"regulation of centriole replication"	0.157273757061561	0.393299219244215	1.0057257474322	12	0.0029890767049433	0.00607327277917293
"GO:0030799"	"regulation of cyclic nucleotide metabolic process"	0.15728321857577	0.393299219244215	-1.00568642113907	149	0.000297689296551962	0.00694285637221664
"GO:0010224"	"response to UV-B"	0.157400212484534	0.393439727626807	1.0052002704841	17	0.00265252747753742	0.00835707265263647
"GO:0009072"	"aromatic amino acid family metabolic process"	0.157604907273393	0.393799261165027	-1.00435026293044	28	-0.00048035861057753	0.0068372733886576
"GO:0001779"	"natural killer cell differentiation"	0.158010628200885	0.394475791123922	1.00266762307062	21	0.0024717109188039	0.00591613109744828
"GO:0046683"	"response to organophosphorus"	0.158044835890351	0.394475791123922	-1.00252588381874	121	0.00023416929692647	0.00689506208397573
"GO:0033028"	"myeloid cell apoptotic process"	0.158058556736136	0.394475791123922	-1.00246903727747	27	-0.000502944127996431	0.00937415033562774
"GO:0004532"	"exoribonuclease activity"	0.158111209808449	0.394505758971929	1.0022509215269	29	0.00223522486580719	0.00784616462057433
"GO:0090503"	"RNA phosphodiester bond hydrolysis, exonucleolytic"	0.158111209808449	0.394505758971929	1.0022509215269	29	0.00223522486580719	0.00784616462057433
"GO:0043011"	"myeloid dendritic cell differentiation"	0.158186391447905	0.394617870188794	1.00193956363892	20	0.00250962241359906	0.00967230894270246
"GO:0044264"	"cellular polysaccharide metabolic process"	0.158269170392803	0.394623023541243	1.00159685451714	93	0.00163966410952036	0.00806273263859214
"GO:0031143"	"pseudopodium"	0.158304500521875	0.39463297343401	1.00145062176473	15	0.00275941472656967	0.00607995774836253
"GO:0016746"	"transferase activity, transferring acyl groups"	0.158345695614991	0.394684982444558	-1.00128014074032	232	0.000418703416729788	0.0066231292210589
"GO:0006515"	"misfolded or incompletely synthesized protein catabolic process"	0.158567096814138	0.395033942935838	1.00036439607508	13	0.0028959538224982	0.00394631880941341
"GO:0002026"	"regulation of the force of heart contraction"	0.158877303756514	0.39540079750275	-0.999082748400999	27	-0.000498236184302903	0.0111765751526876
"GO:0042826"	"histone deacetylase binding"	0.159066420908577	0.395567174311722	0.998302198605969	82	0.00168594344991488	0.00753298355278527
"GO:0016925"	"protein sumoylation"	0.15913718790156	0.395641789388458	0.998010275870888	42	0.00200280159928987	0.00788703959120502
"GO:0070063"	"RNA polymerase binding"	0.159194791973706	0.39573431960476	0.997772714614101	31	0.00218524793889048	0.00828658713035823
"GO:0016831"	"carboxy-lyase activity"	0.15939022041464	0.39603370795701	0.996967179962355	31	0.0021842028760896	0.00630869699396973
"GO:1902229"	"regulation of intrinsic apoptotic signaling pathway in response to DNA damage"	0.159422754098477	0.39604741522391	0.996833142480351	32	0.0021636249187919	0.0070762443675471
"GO:0014014"	"negative regulation of gliogenesis"	0.159740637788673	0.396464072879836	0.995524415496879	33	0.00214250939276464	0.00809889770791105
"GO:0016757"	"transferase activity, transferring glycosyl groups"	0.159753862459617	0.396464072879836	-0.995470006475312	248	0.000437047351051129	0.00717423354804227
"GO:0033013"	"tetrapyrrole metabolic process"	0.159877191512827	0.396585728829899	0.994962747149129	60	0.00181784147392745	0.00812343520028173
"GO:0018393"	"internal peptidyl-lysine acetylation"	0.159967055805561	0.396697743076394	0.994593291441921	139	0.00149824670086916	0.00750797393258481
"GO:0008053"	"mitochondrial fusion"	0.160055110869178	0.396856534958804	0.994231405590542	19	0.00253894704845659	0.00662473470626193
"GO:0043923"	"positive regulation by host of viral transcription"	0.160161645146772	0.397019263898497	0.99379374844827	12	0.00296418242297049	0.0055229162964688
"GO:0072376"	"protein activation cascade"	0.160425405085304	0.397533148359714	-0.992711005311178	69	2.84803232859296e-05	0.00623086494589125
"GO:0010837"	"regulation of keratinocyte proliferation"	0.160449569519617	0.397533148359714	0.992611867710333	24	0.00235464796820734	0.00683686468223228
"GO:0001755"	"neural crest cell migration"	0.16055535055292	0.397690502096885	0.99217800262564	35	0.00210206421297623	0.00574160845333074
"GO:0044232"	"organelle membrane contact site"	0.160640230256505	0.397799228184626	0.991830000180915	11	0.00305216106920625	0.00772065473898226
"GO:1903557"	"positive regulation of tumor necrosis factor superfamily cytokine production"	0.160680780055802	0.397848890617758	-0.991663790468899	47	-0.000153584324180238	0.00718832283254889
"GO:0008211"	"glucocorticoid metabolic process"	0.160961695247502	0.398025280501728	-0.99051309763865	24	-0.000569983768765473	0.0050707426507132
"GO:0000790"	"nuclear chromatin"	0.161254575374272	0.398433433957979	0.989314788557016	252	0.00133807067110955	0.00632118672635157
"GO:0043302"	"positive regulation of leukocyte degranulation"	0.161390125578827	0.398478882268528	-0.988760670128639	17	-0.000842145941074719	0.00748273970181822
"GO:0086001"	"cardiac muscle cell action potential"	0.161555675493914	0.398743645605577	-0.988084326818428	44	-0.000184797875892015	0.00810810282677867
"GO:0016235"	"aggresome"	0.161626490103015	0.398843743295203	0.987795156363858	28	0.00223932652985615	0.00965743437616882
"GO:0090501"	"RNA phosphodiester bond hydrolysis"	0.161910528232137	0.399314848690414	0.986636119813115	83	0.00167188019362078	0.00709370829255517
"GO:0030239"	"myofibril assembly"	0.162038809138074	0.399529704431384	-0.986113095263114	53	-8.70196547914006e-05	0.00753614321983422
"GO:0019933"	"cAMP-mediated signaling"	0.162183545558222	0.399785014143011	-0.985523302285288	45	-0.000169992518215869	0.00463917809686487
"GO:0060900"	"embryonic camera-type eye formation"	0.162247928100251	0.399842170913047	0.985261057092351	12	0.00294638027390166	0.00687887202308436
"GO:0045666"	"positive regulation of neuron differentiation"	0.162339314036452	0.400016598638691	0.984888937047273	231	0.00135615511331589	0.00748468119599859
"GO:0015215"	"nucleotide transmembrane transporter activity"	0.162425735855041	0.400123530956121	0.98453715612592	17	0.00261631270771797	0.00718648365102544
"GO:0042481"	"regulation of odontogenesis"	0.162599879087806	0.400160619806489	0.983828674109311	26	0.00228469366544823	0.00597547101069104
"GO:1903901"	"negative regulation of viral life cycle"	0.162686359546302	0.400160619806489	-0.98347702160969	81	0.000102590511937651	0.00839217968737768
"GO:0043030"	"regulation of macrophage activation"	0.162847125773794	0.40029028681801	-0.982823626431046	24	-0.000558643650554446	0.00755498131106854
"GO:0048286"	"lung alveolus development"	0.162862800602135	0.40029028681801	0.982759942357135	45	0.00194858716948521	0.00690386020122152
"GO:0071331"	"cellular response to hexose stimulus"	0.163160982797211	0.40060561785407	0.98154923864751	80	0.00168235770947244	0.00773243829822371
"GO:0046928"	"regulation of neurotransmitter secretion"	0.163202412603331	0.40060561785407	-0.981381135785404	46	-0.000153959070492395	0.00716398523708651
"GO:0032486"	"Rap protein signal transduction"	0.163218103833085	0.40060561785407	0.981317475321768	12	0.00293815259665228	0.00814815653963587
"GO:0031167"	"rRNA methylation"	0.163310853220231	0.400731928038317	0.980941265491092	12	0.00293736769266273	0.00399117903182252
"GO:0006471"	"protein ADP-ribosylation"	0.16334238485578	0.400737500033175	0.980813398569442	19	0.00251670367896019	0.00578985399381116
"GO:0016616"	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	0.163354411588837	0.400737500033175	0.980764632049712	115	0.00154980586663544	0.00849362781100944
"GO:0042402"	"cellular biogenic amine catabolic process"	0.163397268911084	0.400791986871615	-0.980590871279231	16	-0.00088077109577627	0.00817313642274931
"GO:0050812"	"regulation of acyl-CoA biosynthetic process"	0.163591911901187	0.401095312811538	0.9798020828285	13	0.00285473792188456	0.009237065731851
"GO:0000768"	"syncytium formation by plasma membrane fusion"	0.163612711124752	0.401095312811538	-0.979717830266618	47	-0.000141003458927624	0.0089557819010061
"GO:0000076"	"DNA replication checkpoint"	0.163706890758593	0.401095312811538	-0.979336418637173	12	-0.00115245040733814	0.0036061165079903
"GO:0048704"	"embryonic skeletal system morphogenesis"	0.163884012014814	0.401293551818396	-0.978619493076591	95	0.000166869763640914	0.00637890593373739
"GO:0055062"	"phosphate ion homeostasis"	0.164057618876785	0.401549173828792	-0.977917280354365	11	-0.00124027372294013	0.00685853641413912
"GO:0072506"	"trivalent inorganic anion homeostasis"	0.164057618876785	0.401549173828792	-0.977917280354365	11	-0.00124027372294013	0.00685853641413912
"GO:0018958"	"phenol-containing compound metabolic process"	0.164174568351054	0.401752121518797	-0.977444509652201	93	0.000159963271288114	0.00623197862377813
"GO:0030851"	"granulocyte differentiation"	0.164181927674048	0.401752121518797	-0.97741476674096	29	-0.000420340109105555	0.00560551249515566
"GO:0002237"	"response to molecule of bacterial origin"	0.164364842060828	0.401929002377998	-0.976675790711365	271	0.000465209952029246	0.00784443352922076
"GO:0032760"	"positive regulation of tumor necrosis factor production"	0.164378443739899	0.401929002377998	-0.976620861089923	45	-0.000160410294143804	0.00734980216748936
"GO:0006110"	"regulation of glycolytic process"	0.164601781801012	0.402104384380446	-0.975719343853716	27	-0.000465754137699581	0.00621694085091565
"GO:0010578"	"regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway"	0.164740725324319	0.402273273221927	-0.975158890053721	16	-0.00087095756694409	0.00201925320219757
"GO:0010579"	"positive regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway"	0.164740725324319	0.402273273221927	-0.975158890053721	16	-0.00087095756694409	0.00201925320219757
"GO:0051051"	"negative regulation of transport"	0.164822755955939	0.402317722737524	0.974828148439592	395	0.00124134068941694	0.00812609330824352
"GO:0050921"	"positive regulation of chemotaxis"	0.164877190496945	0.402317722737524	0.974608731127981	106	0.00157308282977955	0.00761911811270741
